,link_id,orig_int,dest_int,xi,xj,yi,yj,normalised_density,avg_density,geo_density,hourly_vol,capacity,lane_count,preds,color,mean_normalised_density
375,62d81e39-a3c0-40d7-b4c6-54c695de6e0c,3004,4260,145.0463134893874,145.04553592366133,-37.8157823828458,-37.81985185457418,0.8347719198430672,0.4795102408658827,0.348456339197778,864.0,1035.013252676764,1,1,dark_blue,0.39203225574404343
376,4b9562a5-d767-47d4-b18c-776c01cae4c1,4260,3120,145.04553592366133,145.05860649177774,-37.81985185457418,-37.821356785771385,0.444552130268049,0.5912211326980683,0.5745240512157203,368.0,827.7994299073748,1,1,dark_blue,0.39203225574404343
377,6ce2ab84-cdf0-4b9a-ad51-3a0bc225ea04,2905,2903,144.9634364982512,144.9672153489994,-37.81191791442596,-37.8108116814876,0.30779873388070267,0.2807123285343513,0.26325654652660485,592.0,961.6673735725124,2,2,dark_blue,0.31297613550902054
378,895a7d64-8170-4224-86bc-69953fc62c5b,2922,2906,144.9613799164005,144.96226876067135,-37.810287245086094,-37.81224917053316,0.04251298054887959,0.179136714616361,0.08644362380919551,52.0,1223.1558297873903,1,2,dark_blue,0.31297613550902054
379,381902af-02db-4560-ac9d-9bd32a70598a,4382,4383,144.9609834932742,144.9584504663705,-37.79166205812882,-37.79251034202438,0.24980472424471856,0.49573135467091284,0.44152214214359586,224.0,896.7004154035164,1,0,dark_blue,0.3598713923457558
380,751fed4c-da5c-4c01-bc2b-c4efb6372d7d,4518,4487,144.94306853324665,144.9375055328774,-37.80540885856991,-37.80532056582082,0.2223744997663085,0.46755672237925694,0.3544805903714902,376.0,845.4206763705714,2,0,dark_blue,0.3598713923457558
381,239d09c4-270d-4770-a419-3ecf1c06f725,4550,4552,144.97611373699183,144.98486817577293,-37.82313085386647,-37.82831859429051,0.3362949253310045,0.992573671635012,0.714204442726325,612.0,909.9156036886784,2,0,dark_blue,0.3598713923457558
382,22b36f5b-64e8-477a-90bf-872f04ec85f1,4346,4368,145.04819245714174,145.0502523870844,-37.87594949771053,-37.865088375072126,0.3450548543777532,0.5669069986849693,0.5216945190667522,548.0,794.0766417968866,2,1,dark_blue,0.39203225574404343
383,a53dacd3-7a8d-4adb-8add-f828ba632665,4381,4422,144.97118084541876,144.97311150058587,-37.79250503998712,-37.78211162099928,0.15090597786074758,0.48472534668062933,0.38122850684573,124.0,821.703697612458,1,0,dark_blue,0.3598713923457558
384,0767ba3d-caed-475d-9c0c-0a9df6c2ede2,1539,2518,144.88402663890318,144.8716852069217,-37.802326085463314,-37.80059872946041,0.8058025115978291,0.7189618806326378,0.6898425770809966,720.0,893.5191807386019,1,3,red,0.8742830024473064
385,9fc37e7d-556f-4717-9e04-87bb2bc046cd,2820,2821,145.03153902613892,145.02977065008446,-37.79293456103007,-37.79195874380354,0.3301337353915976,0.4899953771221527,0.4475765799990041,540.0,817.850377150132,2,3,red,0.8742830024473064
386,d6507ad7-a0ca-4390-ae4a-316c79455978,4034,4035,145.06070110254623,145.05937059194838,-37.8103427269489,-37.81734107022542,1.1690887195473818,0.8382982344472616,0.6615384110694056,1028.0,879.3173544587746,1,3,red,0.8742830024473064
387,b590203d-8f2e-460a-98d8-f194399b9e51,3002,3001,145.0278999684521,145.02352893864284,-37.81361898879097,-37.81310412148087,2.0,1.3248081508924652,1.1465885738022863,2448.0,868.6152431695704,1,3,red,0.8742830024473064
388,69feb6e0-6f23-4074-b579-92fe773d1c34,4351,4363,145.0522782532546,145.05133549392028,-37.854632160491434,-37.859356774989834,1.9757148342911863,0.6349621671713175,0.40232845918856036,1444.0,730.8747066820774,1,3,red,0.8742830024473064
389,1813b9a6-7c99-4bdc-b16e-5ea1f2b5d447,4487,4483,144.9375055328774,144.92917517713477,-37.80532056582082,-37.803056609697215,0.8194202155551348,0.5554624298823865,0.48461422538306737,764.0,932.3665507598088,1,0,dark_blue,0.3598713923457558
390,f490318e-2816-4c1e-a6b2-d48d30e1e291,2823,2824,145.0261346744077,145.02550023002843,-37.789473667032944,-37.788138286267845,1.24382566630072,1.15297113219078,1.1489439757946602,2096.0,842.5618062030125,2,3,red,0.8742830024473064
391,f6354edc-c086-40c8-b6d7-414b241d8d8d,4748,2980,145.01384671171,145.01531804412545,-37.84164382390496,-37.83296324035456,0.3933495246719699,0.8465662393270624,0.7514072472071226,296.0,752.5113961859911,1,1,dark_blue,0.39203225574404343
392,c9299c13-8673-4edb-9593-2c22d4246fb0,4881,4890,144.96262188420414,144.9637129384771,-37.82378131243742,-37.824593220987175,0.3430449090470691,0.3927188325747393,0.35655727071046517,796.0,1160.1979493168649,2,0,dark_blue,0.3598713923457558
393,400e0c7b-569f-4843-9079-d4b6efc023c0,4070,4105,145.0190548404362,145.00988949194158,-37.86486482413602,-37.8637189145132,0.8815325497176483,0.6672132210381736,0.6365299350927834,744.0,843.9847175674914,1,1,dark_blue,0.39203225574404343
394,d8a7a99e-44d6-4aab-a882-5fae30d9f7a0,4406,4441,144.97320173927048,144.97680344837644,-37.80789592833684,-37.808273278337154,0.5136581196838003,0.41740582519664543,0.40093323435330996,1360.0,882.5584877591307,3,2,dark_blue,0.31297613550902054
395,5093102c-33cc-4bf4-ae7e-cca89706ceb3,3385,3386,144.99137184783928,144.99110327207487,-37.809703229208225,-37.8112306539576,0.5936033883301105,0.5727199550354766,0.5262546651885609,2096.0,882.7442873499854,4,3,red,0.8742830024473064
396,9b2045b3-3aa3-4c7a-b57f-5642b1e2f888,3001,4262,145.02352893864284,145.01656189422235,-37.81310412148087,-37.82003422345045,0.6764871897501622,0.7123449415526637,0.18673431502885393,1008.0,745.0251943220617,2,3,red,0.8742830024473064
397,87a229e0-9440-4124-a136-75a25a9d247a,4505,4504,144.95370594747934,144.9522227282886,-37.805594189362935,-37.80542421752339,0.1943305925629873,0.29856120227383837,0.286321676243958,276.0,1420.2601677887728,1,0,dark_blue,0.3598713923457558
398,866b7507-9e4d-46fe-afe7-8cb09d6db880,4733,4913,144.9676801078866,144.96573000712274,-37.83735030001329,-37.8380195334325,0.969442219507166,0.6392173942335453,0.5473120150916937,1648.0,849.9732974481922,2,0,dark_blue,0.3598713923457558
399,58f51161-6590-4a75-96ac-5ea6ac0cf2af,4385,4386,144.95790424238325,144.95757145719543,-37.7970878664352,-37.79968649737028,0.0,0.4977940297311543,0.0,0.0,388.44241852410835,1,0,dark_blue,0.3598713923457558
400,6535b836-4248-489c-9e55-11b6ebbc9780,4384,4382,144.95877356200526,144.9609834932742,-37.789848454670675,-37.79166205812882,0.6546158179743625,0.7153181478587873,0.6052734557834779,1620.0,1237.3669834414588,2,0,dark_blue,0.3598713923457558
401,df73d473-74a1-4cd7-8f82-f464375ed59f,4383,4385,144.9584504663705,144.95790424238325,-37.79251034202438,-37.7970878664352,0.8488553022389895,0.7651956850965581,0.6167623522188387,306.0,360.48546694928666,1,0,dark_blue,0.3598713923457558
402,64ee092f-6d98-40a2-a349-f75a2952ebe4,4388,4387,144.95951426753004,144.95848591661235,-37.80626272039676,-37.80400997909088,0.60089962530367,0.508084333199136,0.24122783630600486,296.0,492.5947488324922,1,0,dark_blue,0.3598713923457558
403,00fadeb0-080a-4fe8-a626-4844a3272fd8,4801,4808,144.9991864037889,144.99794921324565,-37.81855068788612,-37.825657988750585,0.1821563659477033,0.24431160337770363,0.21612928298973136,176.0,966.2028504155008,1,0,dark_blue,0.3598713923457558
404,05a27fb2-3f79-49c4-b066-653727193348,3577,2469,144.91651482410097,144.91205843216792,-37.829598008885895,-37.83251093109945,0.8187664666222356,0.9215899230333703,0.7254840891179485,394.66666666666674,482.0259289499688,1,3,red,0.8742830024473064
405,1513172a-23f2-41b3-939a-d61323fe279d,4808,3860,144.99794921324565,144.9970943109154,-37.825657988750585,-37.8303836484869,0.40604201959559505,0.3152942544750723,0.30310764643223725,416.0,1024.524507129392,1,0,dark_blue,0.3598713923457558
406,a8765dbd-2046-4cfa-be6a-0a16cfcc918f,4566,2929,144.9600336112835,144.95753813973278,-37.81958208162052,-37.82026877051585,0.3027127772060047,0.2984296654014078,0.2736515122020716,584.0,964.6107531208888,2,2,dark_blue,0.31297613550902054
407,cfb9c60a-6b7d-4f1c-a5cc-c42119fec65b,4326,4324,145.05772299079356,145.03816711362998,-37.809987239251704,-37.8076804494962,0.6387206289363241,0.5166549228913263,0.4918089940746639,492.0,770.2898226715156,1,0,dark_blue,0.3598713923457558
408,e0409362-a598-455e-b8fa-1589b26278c6,3300,3301,144.9856954328119,144.98901484799998,-37.790780596869034,-37.789395430486366,0.3923335382941218,0.6797190726798886,0.4280671101901255,300.0,764.6555053753731,1,2,dark_blue,0.31297613550902054
409,245484ce-9428-4b6a-a1b6-53f55415212f,2469,2995,144.91205843216792,144.91393989266348,-37.83251093109945,-37.83711319700606,0.1608764301731467,0.46198208723770257,0.3712693728374664,168.0,1044.2797606783442,1,2,dark_blue,0.31297613550902054
410,6d04206a-60dd-4cab-aa4a-8afc080dc2f9,4335,4323,145.03590035547955,145.0354267104031,-37.80492107940899,-37.80736440694765,0.19220843978891414,0.0968000749148411,0.0,256.0,1331.8874045340704,1,0,dark_blue,0.3598713923457558
411,4151e049-e6e0-4553-908f-ec4e651bb2e7,2406,2404,144.97306359833905,144.96777702691347,-37.83619949391065,-37.83340483258401,0.841292168978849,0.9105048756443158,0.886020903594469,2788.0,828.4874455042305,4,3,red,0.8742830024473064
412,53ef018e-748f-4f09-852a-954efaa70bd4,2907,2908,144.95980662748374,144.9573333425807,-37.8129725353557,-37.81368664279514,0.02695387742245247,0.2918988008635231,0.2090141557921231,52.0,964.6107531208888,2,2,dark_blue,0.31297613550902054
413,d51dff6c-e1e0-40c5-9135-2a5b3e4233b9,4883,4891,144.95811954809366,144.95852650185677,-37.82761440970735,-37.82851362848234,0.18656960157445976,0.5250417499249702,0.4116654431689539,180.0,964.7873955938217,1,0,dark_blue,0.3598713923457558
414,23f7f2ec-d325-4385-a1eb-91daeb97ac47,1150,3305,145.01431792081343,145.00916875143704,-37.783786805753145,-37.78398826317398,0.4551493040866519,0.3684175862369884,0.33053588954157664,1156.0,846.6086400078799,3,3,red,0.8742830024473064
415,9d42929b-ffba-493d-b297-92c73bb46735,2908,2909,144.9573333425807,144.95483730398834,-37.81368664279514,-37.81440030238803,0.21770439456596227,0.11697918303727066,0.0945518151369077,420.0,964.6107531208888,2,2,dark_blue,0.31297613550902054
416,d149de11-82a5-4195-acbf-c7683d56812b,4243,4234,144.89780334654264,144.89742776629402,-37.80192399293268,-37.80395392714232,0.06559305842164292,0.15080802727738046,0.11115049519338259,80.0,1219.641253587337,1,0,dark_blue,0.3598713923457558
417,4273f1b0-c371-411f-892f-86a7fc6e91bf,4765,4764,145.0066262829296,145.00245903054258,-37.85362459423335,-37.853058302290634,0.9538934919547453,0.3242551164872071,0.04041091954995236,768.0,805.1213332278774,1,1,dark_blue,0.39203225574404343
418,522b4e70-7cbe-44b7-a3db-a90cd2352de1,4739,4745,145.00574506844478,145.0047166982475,-37.8352887260782,-37.840561218686396,0.5083401966226776,0.7469358790360049,0.7078031560575355,740.0,727.8590252319502,2,1,dark_blue,0.39203225574404343
419,42513e12-7d3d-44e5-a8a0-59b12acbfffb,2920,2922,144.96631503426832,144.9613799164005,-37.80884959359272,-37.810287245086094,0.2802785487194731,0.40756063353038974,0.2536698897148943,580.0,1034.684963672539,2,2,dark_blue,0.31297613550902054
420,87e96d99-732c-4e36-83ba-1006533d4eef,3004,4035,145.0463134893874,145.05937059194838,-37.8157823828458,-37.81734107022542,0.6859652679942903,0.44230857790368844,0.33176605106021284,508.0,740.56227582098,1,1,dark_blue,0.39203225574404343
421,34557aa9-35fc-4aa2-a710-8134f8c3be44,2826,2825,145.0650576603544,145.06354723194062,-37.78747906147898,-37.78530939782349,1.3301025740510453,1.2148797039964627,1.2109544987902534,1120.0,842.0403221902327,1,3,red,0.8742830024473064
422,4a366844-534c-4865-9a0a-d4e7b6b767fc,4501,4502,144.94515592703505,144.94779482424755,-37.804679303750405,-37.80495061633547,0.6214950127599257,0.2925733098028661,0.22219573415103214,704.0,1132.7524526281995,1,0,dark_blue,0.3598713923457558
423,72653a77-8a25-451f-8165-bff4289ba061,4808,3861,144.99794921324565,144.99117613693784,-37.825657988750585,-37.824884762076756,0.2896138300434944,0.29200861656465216,0.2832999878705059,352.0,1215.411570459658,1,0,dark_blue,0.3598713923457558
424,dcbd368d-f28b-420b-9494-3863896bed7c,4810,4812,145.00707969962906,145.01719917713473,-37.82665099002546,-37.82720935404318,0.4008231404768241,0.37863217018475925,0.332077715044562,360.0,898.1517373765886,1,0,dark_blue,0.3598713923457558
425,ebc86d04-eeb0-4e2c-bb2e-6180c7c4b7b1,3801,3122,145.064417217435,145.06572956963527,-37.82897737135925,-37.82223101490111,0.43957062827070864,0.5322321532950681,0.49686369495723987,484.0,1101.0744778468902,1,1,dark_blue,0.39203225574404343
426,03ae77a8-83e7-4bca-97e1-3af4d8659404,4422,4423,144.97311150058587,144.97015921372574,-37.78211162099928,-37.781700306095516,0.1913317481591004,0.18423204448642025,0.18305306083920767,260.0,1358.8962757179172,1,0,dark_blue,0.3598713923457558
427,70a5fa3f-4e7f-4e73-b47c-2710883626a4,3621,3662,145.0298541709883,145.0288931835953,-37.801638893362,-37.80745348720457,1.7302600640288786,1.323767424712525,1.2757719901550293,1500.0,866.921702225085,1,3,red,0.8742830024473064
428,b02862a2-240c-4360-98ed-5688171afdbd,2987,4539,144.9817950460231,144.97581636597948,-37.837692254688996,-37.83692273835501,0.16392077871883964,0.3766578111134859,0.3369016100764126,448.0,911.00917467866,3,2,dark_blue,0.31297613550902054
429,40af0a03-6d0c-4d24-831c-ca70d678dd44,4347,4348,145.06453158777637,145.06078784081222,-37.874146623366606,-37.86950699520897,1.0942903830138548,0.8751727069641375,0.8521709047896118,1068.0,975.9749483117572,1,1,dark_blue,0.39203225574404343
430,a9dff625-c4b7-41b9-813e-460bc0997c30,4016,3780,144.9498705343734,144.9494074346193,-37.770129225483814,-37.77250929060928,0.022244191355132368,0.21409813188679286,0.11030626698928471,28.0,1258.7555804108654,1,2,dark_blue,0.31297613550902054
431,2170a5e3-a9d6-4cda-85bd-aef9f104cf03,4593,4444,144.97306247727778,144.97298387841562,-37.81132701882457,-37.80921690992237,0.1397412995284647,0.1888165330645957,0.166763319438334,172.0,1230.8458600312667,1,0,dark_blue,0.3598713923457558
432,a623df3e-e05c-4e73-a644-ebace6aafddc,4367,4360,145.04015591090123,145.04121705167228,-37.86388433221887,-37.85815246694061,0.4150014562045584,0.49600491597897267,0.46494666480124813,392.0,944.5749988086288,1,1,dark_blue,0.39203225574404343
433,8cb1a0c4-749e-4c94-a1fc-32ed8e67db19,4881,4879,144.96262188420414,144.96084333187576,-37.82378131243742,-37.82318278251694,0.10417569888869542,0.34494499054306454,0.28093922858679465,384.0,921.520095608568,4,0,dark_blue,0.3598713923457558
434,810ae04b-0a00-4b18-995d-bc32f8ca6438,2929,4567,144.95753813973278,144.95509616728773,-37.82026877051585,-37.82107348762713,0.20192313343957735,0.38079094035535743,0.3430358769584887,524.0,1297.523446358363,2,2,dark_blue,0.31297613550902054
435,fdc03f73-3c72-41c9-aedb-92e39059bd83,2518,1539,144.8716852069217,144.88402663890318,-37.80059872946041,-37.802326085463314,0.8968017794919396,0.8513021455448844,0.850085364137042,648.0,722.5677009328729,1,3,red,0.8742830024473064
436,5edb333e-cb11-4da1-b9e3-0c350bdca302,3312,3311,145.0467460527018,145.04072665935334,-37.77176642438106,-37.772711842027746,0.23766405503906005,0.4084018927502673,0.35916821446494746,188.0,791.0325352695941,1,2,dark_blue,0.31297613550902054
437,9717df60-578c-44fa-91f6-1639cb69e272,3801,4038,145.064417217435,145.05732687486088,-37.82897737135925,-37.82813063245612,0.7938987769883721,0.6208141904744839,0.575998538583108,576.0,725.5333005865513,1,1,dark_blue,0.39203225574404343
